File Name,File Path,Last Modified,IsProd,Revision,Part Number
A0070-0011-00_RevA.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0011-00_RevA.x_t,0001-01-01 00:00:00,0,,A0070-0011-00_RevA.x_t
P0070-0152-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0152-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0152-00
P0070-0153-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0153-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0153-00
P0070-0154-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0154-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0154-00
A0070-0048-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0048-00_RevA.pdf,0001-01-01 00:00:00,1,A,A0070-0048-00
P0070-0151-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0151-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0151-00
P0070-0149-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0149-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0149-00
P0070-0147-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0147-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0147-00
P0070-0053-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0053-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0053-00
P0070-0142-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0142-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0142-00
P0070-0141-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0141-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0141-00
P0070-0136-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0136-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0136-00
P0070-0134-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0134-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0134-00
P0070-0132-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0132-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0132-00
P0070-0124-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0124-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0124-00
P0070-0120-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0120-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0120-00
P0070-0097-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0097-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0097-00
P0070-0129-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0129-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0129-00
P0070-0128-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0128-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0128-00
P0070-0105-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0105-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0105-00
A0070-0040-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0040-00_RevA.pdf,0001-01-01 00:00:00,1,A,A0070-0040-00
P0070-0139-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0139-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0139-00
P0070-0138-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0138-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0138-00
P0070-0131-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0131-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0131-00
P0070-0121-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0121-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0121-00
P0070-0101-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0101-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0101-00
P0070-0096-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0096-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0096-00
P0070-0093-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0093-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0093-00
P0070-0092-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0092-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0092-00
P0070-0091-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0091-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0091-00
P0070-0090-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0090-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0090-00
A0070-0033-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0033-00_RevA.pdf,0001-01-01 00:00:00,1,A,A0070-0033-00
P0070-0104-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0104-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0104-00
P0070-0087-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0087-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0087-00
A0070-0039-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0039-00_RevA.pdf,0001-01-01 00:00:00,1,A,A0070-0039-00
P0070-0130-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0130-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0130-00
P0070-0108-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0108-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0108-00
P0070-0080-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0080-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0080-00
P0070-0133-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0133-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0133-00
P0070-0111-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0111-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0111-00
P0070-0110-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0110-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0110-00
P0070-0078-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0078-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0078-00
P0070-0077-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0077-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0077-00
P0070-0074-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0074-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0074-00
P0070-0071-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0071-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0071-00
A0070-0027-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0027-00_RevA.pdf,0001-01-01 00:00:00,1,A,A0070-0027-00
P0070-0116-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0116-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0116-00
P0070-0115-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0115-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0115-00
P0070-0070-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0070-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0070-00
A0070-0046-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0046-00_RevA.pdf,0001-01-01 00:00:00,1,A,A0070-0046-00
P0070-0089-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0089-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0089-00
P0070-0069-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0069-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0069-00
P0070-0144-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0144-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0144-00
P0070-0059-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0059-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0059-00
P0070-0143-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0143-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0143-00
P0070-0060-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0060-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0060-00
P0070-0063-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0063-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0063-00
P0070-0065-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0065-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0065-00
P0070-0064-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0064-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0064-00
P0070-0118-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0118-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0118-00
P0070-0117-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0117-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0117-00
P0070-0106-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0106-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0106-00
P0070-0102-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0102-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0102-00
P0070-0119-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0119-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0119-00
P0070-0039-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0039-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0039-00
A0070-0016-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0016-00_RevA.pdf,0001-01-01 00:00:00,1,A,A0070-0016-00
P0070-0085-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0085-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0085-00
P0070-0086-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0086-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0086-00
P0070-0056-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0056-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0056-00
P0070-0055-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0055-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0055-00
P0070-0050-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0050-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0050-00
P0070-0052-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0052-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0052-00
P0070-0051-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0051-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0051-00
P0070-0049-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0049-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0049-00
P0070-0046-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0046-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0046-00
P0070-0043-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0043-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0043-00
P0070-0040-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0040-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0040-00
P0070-0084-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0084-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0084-00
P0070-0083-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0083-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0083-00
P0070-0109-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0109-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0109-00
P0070-0135-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0135-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0135-00
P0070-0099-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0099-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0099-00
P0070-0103-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0103-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0103-00
P0070-0100-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0100-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0100-00
P0070-0098-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0098-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0098-00
A0070-0036-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0036-00_RevA.pdf,0001-01-01 00:00:00,1,A,A0070-0036-00
A0070-0015-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0015-00_RevA.pdf,0001-01-01 00:00:00,1,A,A0070-0015-00
P0070-0038-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0038-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0038-00
P0070-0113-00_RevA.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0113-00_RevA.x_t,0001-01-01 00:00:00,0,,P0070-0113-00_RevA.x_t
P0070-0113-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0113-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0113-00
P0070-0155-00_RevA.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0155-00_RevA.x_t,0001-01-01 00:00:00,0,,P0070-0155-00_RevA.x_t
P0070-0150-00_RevA.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0150-00_RevA.x_t,0001-01-01 00:00:00,0,,P0070-0150-00_RevA.x_t
P0070-0145-00_RevA.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0145-00_RevA.x_t,0001-01-01 00:00:00,0,,P0070-0145-00_RevA.x_t
P0070-0114-00_RevA.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0114-00_RevA.x_t,0001-01-01 00:00:00,0,,P0070-0114-00_RevA.x_t
p0070-0155-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\p0070-0155-00_RevA.pdf,0001-01-01 00:00:00,1,A,p0070-0155-00
p0070-0150-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\p0070-0150-00_RevA.pdf,0001-01-01 00:00:00,1,A,p0070-0150-00
P0070-0114-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0114-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0114-00
P0070-0145-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0145-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0070-0145-00
A0070-0013-00_RevA.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0013-00_RevA.x_t,0001-01-01 00:00:00,0,,A0070-0013-00_RevA.x_t
A0070-0015-00_RevB.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\A0070-0015-00_RevB.pdf,0001-01-01 00:00:00,1,B,A0070-0015-00
P0070-0050-00_RevB.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0050-00_RevB.pdf,0001-01-01 00:00:00,1,B,P0070-0050-00
P0070-0069-00_RevB.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0069-00_RevB.x_t,0001-01-01 00:00:00,0,,P0070-0069-00_RevB.x_t
P0070-0069-00_RevB.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\P0070-0069-00_RevB.pdf,0001-01-01 00:00:00,1,B,P0070-0069-00
P0071-0003-00_RevA.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\Retraction system 01.07.1024\P0071-0003-00_RevA.x_t,0001-01-01 00:00:00,0,,P0071-0003-00_RevA.x_t
P0071-0003-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\Retraction system 01.07.1024\P0071-0003-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0071-0003-00
P0071-0002-00_RevA.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\Retraction system 01.07.1024\P0071-0002-00_RevA.x_t,0001-01-01 00:00:00,0,,P0071-0002-00_RevA.x_t
P0071-0002-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\Retraction system 01.07.1024\P0071-0002-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0071-0002-00
P0071-0001-00_RevA.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\Retraction system 01.07.1024\P0071-0001-00_RevA.x_t,0001-01-01 00:00:00,0,,P0071-0001-00_RevA.x_t
P0071-0001-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\Retraction system 01.07.1024\P0071-0001-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0071-0001-00
P0071-0004-00_RevA.x_t,C:\PDM\Projects\APEX - APX\CAD\Production Files\Retraction system 01.07.1024\P0071-0004-00_RevA.x_t,0001-01-01 00:00:00,0,,P0071-0004-00_RevA.x_t
P0071-0004-00_RevA.pdf,C:\PDM\Projects\APEX - APX\CAD\Production Files\Retraction system 01.07.1024\P0071-0004-00_RevA.pdf,0001-01-01 00:00:00,1,A,P0071-0004-00
